country,year,item,r,n,survey,cc_rank
Belgium,2015,gen_clicon_4,1,41.34396203045436,eb832,411
Belgium,2015,gen_clicon_4,2,239.63807992072924,eb832,411
Belgium,2015,gen_clicon_4,3,451.0157858,eb832,411
Belgium,2015,gen_clicon_4,4,264.47595711007284,eb832,411
Belgium,2015,gen_indchge_2,1,731.3604148287955,eb834,411
Belgium,2015,gen_indchge_2,2,280.6398056901498,eb834,411
Belgium,2015,intcomm_coop_4,1,20.319200411984657,eb834,411
Belgium,2015,intcomm_coop_4,2,60.715901231053344,eb834,411
Belgium,2015,intcomm_coop_4,3,312.3217063325203,eb834,411
Belgium,2015,intcomm_coop_4,4,603.3694122336968,eb834,411
Belgium,2015,sup_govaction_2,1,2815.9146819190023,"eb833, eb834, eb834, eb834",411
Belgium,2015,sup_govaction_2,2,1234.0782436455788,"eb833, eb834, eb834, eb834",411
Belgium,2016,climate_chg_4,1,9.993289626902234,ess8,411
Belgium,2016,climate_chg_4,2,51.010256093300555,ess8,411
Belgium,2016,climate_chg_4,3,564.0145898014919,ess8,411
Belgium,2016,climate_chg_4,4,1139.9809957280634,ess8,411
Belgium,2016,climate_pri_2,1,1199.093622495664,"eb852_c, eb682_c",411
Belgium,2016,climate_pri_2,2,826.9109095324111,"eb852_c, eb682_c",411
Belgium,2016,climate_tax_5,1,321.9879542061165,ess8,411
Belgium,2016,climate_tax_5,2,503.02445470958065,ess8,411
Belgium,2016,climate_tax_5,3,363.8620742361417,ess8,411
Belgium,2016,climate_tax_5,4,428.19773762558555,ess8,411
Belgium,2016,climate_tax_5,5,142.93941565761577,ess8,411
Belgium,2016,gen_clicon_2,1,7314.920841706249,"eb852, eb852, eb852, eb862, eb862, eb862, eb852_c, eb682_c",411
Belgium,2016,gen_clicon_2,2,789.0972864060507,"eb852, eb852, eb852, eb862, eb862, eb862, eb852_c, eb682_c",411
Belgium,2016,gen_clicon_5,1,162.9907957720904,ess8,411
Belgium,2016,gen_clicon_5,2,616.0141892,ess8,411
Belgium,2016,gen_clicon_5,3,624.9798722590936,ess8,411
Belgium,2016,gen_clicon_5,4,279.00023918951047,ess8,411
Belgium,2016,gen_clicon_5,5,81.01088032529287,ess8,411
Belgium,2016,spe_indchge_11,1,7.972124069,ess8,411
Belgium,2016,spe_indchge_11,2,6.951763743774808,ess8,411
Belgium,2016,spe_indchge_11,3,20.987512100053333,ess8,411
Belgium,2016,spe_indchge_11,4,28.937493400393226,ess8,411
Belgium,2016,spe_indchge_11,5,21.986895285090725,ess8,411
Belgium,2016,spe_indchge_11,6,90.02096501801293,ess8,411
Belgium,2016,spe_indchge_11,7,110.98808547433526,ess8,411
Belgium,2016,spe_indchge_11,8,217.1116176320625,ess8,411
Belgium,2016,spe_indchge_11,9,450.02431161003983,ess8,411
Belgium,2016,spe_indchge_11,10,385.1111286652152,ess8,411
Belgium,2016,spe_indchge_11,11,423.91098257568666,ess8,411
Belgium,2016,spe_indchge_6,1,22.972849245186758,ess8,411
Belgium,2016,spe_indchge_6,2,71.04517775547552,ess8,411
Belgium,2016,spe_indchge_6,3,383.8994899,ess8,411
Belgium,2016,spe_indchge_6,4,521.0675579365413,ess8,411
Belgium,2016,spe_indchge_6,5,522.0824203887412,ess8,411
Belgium,2016,spe_indchge_6,6,242.93088964495257,ess8,411
Belgium,2016,sup_govaction_5,1,926.9263189664038,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",411
Belgium,2016,sup_govaction_5,2,1909.2046450318876,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",411
Belgium,2016,sup_govaction_5,3,3183.49903,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",411
Belgium,2016,sup_govaction_5,4,5779.759928586565,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",411
Belgium,2016,sup_govaction_5,5,3912.843015,"ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8, ess8",411
Belgium,2017,climate_chg_4,1,28.676676672095866,eb871,411
Belgium,2017,climate_chg_4,2,125.28997272354846,eb871,411
Belgium,2017,climate_chg_4,3,505.75542880462774,eb871,411
Belgium,2017,climate_chg_4,4,300.7227142969482,eb871,411
Belgium,2017,gen_clicon_10,1,3.6742268046940847,eb871,411
Belgium,2017,gen_clicon_10,2,11.44760315095708,eb871,411
Belgium,2017,gen_clicon_10,3,31.773322209358376,eb871,411
Belgium,2017,gen_clicon_10,4,17.07869792049283,eb871,411
Belgium,2017,gen_clicon_10,5,90.23806538881931,eb871,411
Belgium,2017,gen_clicon_10,6,141.0157865273387,eb871,411
Belgium,2017,gen_clicon_10,7,191.44858673368333,eb871,411
Belgium,2017,gen_clicon_10,8,202.39732007022022,eb871,411
Belgium,2017,gen_clicon_10,9,99.56919399682336,eb871,411
Belgium,2017,gen_clicon_10,10,218.31450295522853,eb871,411
Belgium,2017,gen_clicon_2,1,5376.968113586578,"eb871, eb871, eb871, eb871, eb871, eb883, eb883",411
Belgium,2017,gen_clicon_2,2,1710.0491967779926,"eb871, eb871, eb871, eb871, eb871, eb883, eb883",411
Belgium,2017,gen_indchge_2,1,605.9857791551823,eb871,411
Belgium,2017,gen_indchge_2,2,409.4178709832705,eb871,411
Belgium,2017,sup_govaction_2,1,1705.5743556528878,"eb871, eb871, eb871",411
Belgium,2017,sup_govaction_2,2,1340.6365947624706,"eb871, eb871, eb871",411
Belgium,2017,sup_govaction_4,1,46.483827749777284,"eb871, eb871, eb871",411
Belgium,2017,sup_govaction_4,2,317.5379819572995,"eb871, eb871, eb871",411
Belgium,2017,sup_govaction_4,3,1287.011762251721,"eb871, eb871, eb871",411
Belgium,2017,sup_govaction_4,4,1348.6421351548793,"eb871, eb871, eb871",411
Belgium,2018,climate_chg_4,1,4.631701244709355,eb902,411
Belgium,2018,climate_chg_4,2,36.06460969189391,eb902,411
Belgium,2018,climate_chg_4,3,515.6879385844136,eb902,411
Belgium,2018,climate_chg_4,4,474.4775275096527,eb902,411
Belgium,2018,sup_govaction_4,1,17.159804611473884,eb902,411
Belgium,2018,sup_govaction_4,2,111.49862996380388,eb902,411
Belgium,2018,sup_govaction_4,3,490.5228318216191,eb902,411
Belgium,2018,sup_govaction_4,4,387.2747040750302,eb902,411
Belgium,2019,gen_clicon_10,1,7.491983501452436,"eb924, eb924",411
Belgium,2019,gen_clicon_10,2,25.01654490956153,"eb924, eb924",411
Belgium,2019,gen_clicon_10,3,38.10081609590084,"eb924, eb924",411
Belgium,2019,gen_clicon_10,4,48.93919222806075,"eb924, eb924",411
Belgium,2019,gen_clicon_10,5,153.91516105416474,"eb924, eb924",411
Belgium,2019,gen_clicon_10,6,182.6080978677225,"eb924, eb924",411
Belgium,2019,gen_clicon_10,7,352.8204230329218,"eb924, eb924",411
Belgium,2019,gen_clicon_10,8,417.73728007560567,"eb924, eb924",411
Belgium,2019,gen_clicon_10,9,260.92962539117514,"eb924, eb924",411
Belgium,2019,gen_clicon_10,10,517.3721606636414,"eb924, eb924",411
Belgium,2019,gen_clicon_2,1,846.5282837957584,"eb913_c, eb924",411
Belgium,2019,gen_clicon_2,2,1188.6094851441526,"eb913_c, eb924",411
Belgium,2019,gen_indchge_2,1,376.9572517046686,eb913_c,411
Belgium,2019,gen_indchge_2,2,649.2564335262811,eb913_c,411
Belgium,2019,sup_govaction_4,1,70.44904704075583,"eb913_c, eb913_c, eb913_c, eb913_c",411
Belgium,2019,sup_govaction_4,2,294.8121968541684,"eb913_c, eb913_c, eb913_c, eb913_c",411
Belgium,2019,sup_govaction_4,3,1850.257935467837,"eb913_c, eb913_c, eb913_c, eb913_c",411
Belgium,2019,sup_govaction_4,4,1853.795537829991,"eb913_c, eb913_c, eb913_c, eb913_c",411
Belgium,2020,climate_indbeh_2,1,351.71205303146286,eib2021,411
Belgium,2020,climate_indbeh_2,2,648.4119648832349,eib2021,411
Belgium,2020,climate_tax_2,1,2363.949898872443,"eib2021, eib2021, eib2021",411
Belgium,2020,climate_tax_2,2,636.4221548716497,"eib2021, eib2021, eib2021",411
Belgium,2020,gen_clicon_2,1,3134.6086657118417,"eib2021, eib2021, eib2021, eb943, eb943, eb943",411
Belgium,2020,gen_clicon_2,2,2384.7532335150254,"eib2021, eib2021, eib2021, eb943, eb943, eb943",411
Belgium,2020,gen_clicon_2,3,543.3032378,eib2021,411
Belgium,2020,gen_clicon_2,4,117.62396526061481,eib2021,411
Belgium,2020,gen_clicon_3,1,47.63891502757305,pew2020,411
Belgium,2020,gen_clicon_3,2,195.99714030767026,pew2020,411
Belgium,2020,gen_clicon_3,3,557.3639446659624,pew2020,411
Belgium,2020,ind_change_4,1,93.93625141616315,eib2021,411
Belgium,2020,ind_change_4,2,164.3688247971889,eib2021,411
Belgium,2020,ind_change_4,3,647.1212159083956,eib2021,411
Belgium,2020,ind_change_4,4,94.69772579295015,eib2021,411
Belgium,2020,intcomm_coop_2,1,322.72319141900726,pew2020,411
Belgium,2020,intcomm_coop_2,2,455.8763267,pew2020,411
Belgium,2020,priority_concern_2,1,506.64903184996234,eib2021,411
Belgium,2020,priority_concern_2,2,493.4749860647354,eib2021,411
Belgium,2020,sup_govaction_2,1,7072.814024,"eib2021, eib2021, eib2021, eib2021, eib2021, eib2021, eib2021, eib2021, eib2021, eib2021",411
Belgium,2020,sup_govaction_2,2,2928.4261548021877,"eib2021, eib2021, eib2021, eib2021, eib2021, eib2021, eib2021, eib2021, eib2021, eib2021",411
Belgium,2021,climate_chg_2,1,774.4148043264446,eb952,411
Belgium,2021,climate_chg_2,2,144.1184183083009,eb952,411
Belgium,2021,climate_concern_4,1,108.53978024499493,pew2021,411
Belgium,2021,climate_concern_4,2,213.7023175654794,pew2021,411
Belgium,2021,climate_concern_4,3,391.32199643430977,pew2021,411
Belgium,2021,climate_concern_4,4,290.2600755932944,pew2021,411
Belgium,2021,climate_indbeh_2,1,301.94064688187194,eib2022,411
Belgium,2021,climate_indbeh_2,2,698.2582699954053,eib2022,411
Belgium,2021,climate_tax_4,1,133.19363166445368,eib2022,411
Belgium,2021,climate_tax_4,2,211.1527143075812,eib2022,411
Belgium,2021,climate_tax_4,3,385.4457573156002,eib2022,411
Belgium,2021,climate_tax_4,4,270.4068135896421,eib2022,411
Belgium,2021,gen_clicon_10,1,13.318193776252784,eb951_c,411
Belgium,2021,gen_clicon_10,2,10.150832603810864,eb951_c,411
Belgium,2021,gen_clicon_10,3,22.845555068004128,eb951_c,411
Belgium,2021,gen_clicon_10,4,14.936237483130013,eb951_c,411
Belgium,2021,gen_clicon_10,5,54.13905106403561,eb951_c,411
Belgium,2021,gen_clicon_10,6,69.78392376,eb951_c,411
Belgium,2021,gen_clicon_10,7,163.9592440760142,eb951_c,411
Belgium,2021,gen_clicon_10,8,211.0180098574548,eb951_c,411
Belgium,2021,gen_clicon_10,9,137.82556455460977,eb951_c,411
Belgium,2021,gen_clicon_10,10,336.0233878,eb951_c,411
Belgium,2021,gen_clicon_2,1,4822.647785,"eib2022, eib2022, eb962_c, eb953, eb953, eb953, eb951_c, eb951_c, eb942_c",411
Belgium,2021,gen_clicon_2,2,4326.526065728999,"eib2022, eib2022, eb962_c, eb953, eb953, eb953, eb951_c, eb951_c, eb942_c",411
Belgium,2021,gen_clicon_3,1,35.340773743913076,eb952,411
Belgium,2021,gen_clicon_3,2,425.8505323332588,eb952,411
Belgium,2021,gen_clicon_3,3,552.8104227871396,eb952,411
Belgium,2021,gen_clicon_4,1,54.91865720834805,eib2022,411
Belgium,2021,gen_clicon_4,2,231.31133371447098,eib2022,411
Belgium,2021,gen_clicon_4,3,532.9583992196461,eib2022,411
Belgium,2021,gen_clicon_4,4,181.01052673481206,eib2022,411
Belgium,2021,gen_indchge_4,1,39.553353651014156,pew2021,411
Belgium,2021,gen_indchge_4,2,246.55196898149072,pew2021,411
Belgium,2021,gen_indchge_4,3,419.40668014794767,pew2021,411
Belgium,2021,gen_indchge_4,4,299.9631948733159,pew2021,411
Belgium,2021,intcomm_coop_4,1,150.51087351772736,pew2021,411
Belgium,2021,intcomm_coop_4,2,450.4448575225281,pew2021,411
Belgium,2021,intcomm_coop_4,3,356.78438259001877,pew2021,411
Belgium,2021,intcomm_coop_4,4,34.41077522939959,pew2021,411
Belgium,2021,sup_govaction_3,1,33.835657791432844,eb951_c,411
Belgium,2021,sup_govaction_3,2,146.16385840822582,eb951_c,411
Belgium,2021,sup_govaction_3,3,847.3711464831987,eb951_c,411
Belgium,2021,sup_govaction_4,1,101.61600770446934,"eib2022, eib2022, eib2022, eb951_c",411
Belgium,2021,sup_govaction_4,2,291.01865620472483,"eib2022, eib2022, eib2022, eb951_c",411
Belgium,2021,sup_govaction_4,3,1380.688078597029,"eib2022, eib2022, eib2022, eb951_c",411
Belgium,2021,sup_govaction_4,4,2261.274008125608,"eib2022, eib2022, eib2022, eb951_c",411
Belgium,2022,air_health_4,1,18.300840677893227,"eb972, eb972, eb972",411
Belgium,2022,air_health_4,2,259.48997376953395,"eb972, eb972, eb972",411
Belgium,2022,air_health_4,3,1426.3692401296253,"eb972, eb972, eb972",411
Belgium,2022,air_health_4,4,1327.4196423927492,"eb972, eb972, eb972",411
Belgium,2022,climate_chg_4,1,49.85089033640352,"eb973, eb973",411
Belgium,2022,climate_chg_4,2,175.39536935705559,"eb973, eb973",411
Belgium,2022,climate_chg_4,3,1098.1606410644301,"eb973, eb973",411
Belgium,2022,climate_chg_4,4,824.6151236485414,"eb973, eb973",411
Belgium,2022,climate_eco_4,1,105.0310254414411,eb973,411
Belgium,2022,climate_eco_4,2,429.2027583454501,eb973,411
Belgium,2022,climate_eco_4,3,373.7600684284581,eb973,411
Belgium,2022,climate_eco_4,4,163.70187669775765,eb973,411
Belgium,2022,climate_pri_2,1,1415.080335360531,"eb973_c, eb973",411
Belgium,2022,climate_pri_2,2,784.2162331296668,"eb973_c, eb973",411
Belgium,2022,climate_pri_4,1,34.17331726922062,eb973,411
Belgium,2022,climate_pri_4,2,128.03008890197137,eb973,411
Belgium,2022,climate_pri_4,3,497.92017374850764,eb973,411
Belgium,2022,climate_pri_4,4,423.10110313677234,eb973,411
Belgium,2022,gen_clicon_2,1,1897.4979931642533,"eb963, eb963",411
Belgium,2022,gen_clicon_2,2,302.56804143145155,"eb963, eb963",411
Belgium,2022,sup_govaction_3,1,12.756769536276698,eb972,411
Belgium,2022,sup_govaction_3,2,68.92835080885831,eb972,411
Belgium,2022,sup_govaction_3,3,239.94267025025414,eb972,411
Czechia,1993,climate_chg_4,1,311.6891907943626,issp1993,402
Czechia,1993,climate_chg_4,2,274.2133643352164,issp1993,402
Czechia,1993,climate_chg_4,3,84.09209839613303,issp1993,402
Czechia,1993,climate_chg_4,4,116.08365756857494,issp1993,402
Czechia,1993,ghtem_serious_2,1,88.66232114,issp1993,402
Czechia,1993,ghtem_serious_2,2,221.19878056374122,issp1993,402
Czechia,1993,ghtem_serious_2,3,326.3139035589075,issp1993,402
Czechia,1993,ghtem_serious_2,4,161.78588495777768,issp1993,402
Czechia,1993,ghtem_serious_4,1,53.014583771475166,issp1993,402
Czechia,1993,ghtem_serious_4,2,160.8718404099936,issp1993,402
Czechia,1993,ghtem_serious_4,3,376.5863536870305,issp1993,402
Czechia,1993,ghtem_serious_4,4,221.19878056374122,issp1993,402
Czechia,2000,climate_chg_4,1,446.15816746306757,"issp2000, issp2000",402
Czechia,2000,climate_chg_4,2,572.6151760789976,"issp2000, issp2000",402
Czechia,2000,climate_chg_4,3,575.3958387038989,"issp2000, issp2000",402
Czechia,2000,climate_chg_4,4,599.5941532597283,"issp2000, issp2000",402
Czechia,2000,ghtem_serious_5,1,8.887493651,issp2000,402
Czechia,2000,ghtem_serious_5,2,51.369110671104664,issp2000,402
Czechia,2000,ghtem_serious_5,3,238.5275570324909,issp2000,402
Czechia,2000,ghtem_serious_5,4,513.1635294375977,issp2000,402
Czechia,2000,ghtem_serious_5,5,314.2691233695262,issp2000,402
Czechia,2004,gen_clicon_2,1,584.5430890977361,eb621,402
Czechia,2004,gen_clicon_2,2,440.4683700262803,eb621,402
Czechia,2007,sup_govaction_4,1,4.6860986478471975,eb672,402
Czechia,2007,sup_govaction_4,2,38.705888831588915,eb672,402
Czechia,2007,sup_govaction_4,3,377.7080910140199,eb672,402
Czechia,2007,sup_govaction_4,4,598.0987274212877,eb672,402
Czechia,2008,climate_chg_4,1,571.2562568984108,"eb692, eb692, eb692, eb692, eb692, eb692, eb692, eb692",402
Czechia,2008,climate_chg_4,2,2470.7291460901915,"eb692, eb692, eb692, eb692, eb692, eb692, eb692, eb692",402
Czechia,2008,climate_chg_4,3,3201.1641188431613,"eb692, eb692, eb692, eb692, eb692, eb692, eb692, eb692",402
Czechia,2008,climate_chg_4,4,1346.467734111221,"eb692, eb692, eb692, eb692, eb692, eb692, eb692, eb692",402
Czechia,2008,climate_indbeh_300,1,58.24200580103505,eb692,402
Czechia,2008,climate_indbeh_300,2,27.560902745128036,eb692,402
Czechia,2008,climate_indbeh_300,3,15.003301494362644,eb692,402
Czechia,2008,climate_indbeh_300,4,1.1345001129987684,eb692,402
Czechia,2008,climate_indbeh_300,5,97.60270972144987,eb692,402
Czechia,2008,climate_indbeh_300,6,3.123900311147512,eb692,402
Czechia,2008,climate_indbeh_300,7,2.0403002032184987,eb692,402
Czechia,2008,climate_indbeh_300,8,0.6969000694128176,eb692,402
Czechia,2008,climate_indbeh_300,9,0.6455000642932612,eb692,402
Czechia,2008,climate_indbeh_300,10,113.98401135306445,eb692,402
Czechia,2008,climate_indbeh_300,11,0.6252000622713353,eb692,402
Czechia,2008,climate_indbeh_300,15,26.944202683703317,eb692,402
Czechia,2008,climate_indbeh_300,18,1.9797001971826016,eb692,402
Czechia,2008,climate_indbeh_300,20,25.89040257874245,eb692,402
Czechia,2008,climate_indbeh_300,25,6.424700639914665,eb692,402
Czechia,2008,climate_indbeh_300,30,14.591601453356393,eb692,402
Czechia,2008,climate_indbeh_300,35,4.226300420949047,eb692,402
Czechia,2008,climate_indbeh_300,40,1.3403001334969142,eb692,402
Czechia,2008,climate_indbeh_300,50,12.202601215406585,eb692,402
Czechia,2008,climate_indbeh_300,99,0.8871000883571682,eb692,402
Czechia,2008,climate_indbeh_300,100,8.920000888452194,eb692,402
Czechia,2008,gen_clicon_10,1,7.543700751369597,eb692,402
Czechia,2008,gen_clicon_10,2,3.329500331625738,eb692,402
Czechia,2008,gen_clicon_10,3,24.766902466839305,eb692,402
Czechia,2008,gen_clicon_10,4,23.492002339856384,eb692,402
Czechia,2008,gen_clicon_10,5,80.16580798469516,eb692,402
Czechia,2008,gen_clicon_10,6,78.33160780200468,eb692,402
Czechia,2008,gen_clicon_10,7,125.07041245729498,eb692,402
Czechia,2008,gen_clicon_10,8,196.7922196009486,eb692,402
Czechia,2008,gen_clicon_10,9,90.05100896928346,eb692,402
Czechia,2008,gen_clicon_10,10,362.85923614159776,eb692,402
Czechia,2008,gen_clicon_2,1,1367.288536,"eb692, eb692",402
Czechia,2008,gen_clicon_2,2,660.7048658076939,"eb692, eb692",402
Czechia,2008,gen_clicon_3,1,25.88080257778627,eb692,402
Czechia,2008,gen_clicon_3,2,123.76191232696542,eb692,402
Czechia,2008,gen_clicon_3,3,826.1603822874362,eb692,402
Czechia,2008,gen_indchge_3,1,30.879903075707947,eb692,402
Czechia,2008,gen_indchge_3,2,236.6086235667522,eb692,402
Czechia,2008,gen_indchge_3,3,705.1614702356718,eb692,402
Czechia,2008,sup_govaction_3,1,561.3263559093702,"eb692, eb692, eb692, eb692, eb692",402
Czechia,2008,sup_govaction_3,2,2227.883622,"eb692, eb692, eb692, eb692, eb692",402
Czechia,2008,sup_govaction_3,3,1665.1854658562256,"eb692, eb692, eb692, eb692, eb692",402
Czechia,2009,climate_chg_4,1,1108.4776631903926,"eb711, eb711, eb711, eb711, eb711, eb711, eb711, eb711, eb721, eb721, eb721, eb721, eb721, eb721, eb721",402
Czechia,2009,climate_chg_4,2,4205.2218021318085,"eb711, eb711, eb711, eb711, eb711, eb711, eb711, eb711, eb721, eb721, eb721, eb721, eb721, eb721, eb721",402
Czechia,2009,climate_chg_4,3,5374.114580039823,"eb711, eb711, eb711, eb711, eb711, eb711, eb711, eb711, eb721, eb721, eb721, eb721, eb721, eb721, eb721",402
Czechia,2009,climate_chg_4,4,2104.9833972760384,"eb711, eb711, eb711, eb711, eb711, eb711, eb711, eb711, eb721, eb721, eb721, eb721, eb721, eb721, eb721",402
Czechia,2009,climate_indbeh_100,1,39.60819408671409,eb721,402
Czechia,2009,climate_indbeh_100,2,37.64519437977917,eb721,402
Czechia,2009,climate_indbeh_100,3,31.96369523,eb721,402
Czechia,2009,climate_indbeh_100,4,3.5137994754090314,eb721,402
Czechia,2009,climate_indbeh_100,5,124.06248147815269,eb721,402
Czechia,2009,climate_indbeh_100,7,3.776499436,eb721,402
Czechia,2009,climate_indbeh_100,8,1.6151997588595444,eb721,402
Czechia,2009,climate_indbeh_100,9,0.7923998816990484,eb721,402
Czechia,2009,climate_indbeh_100,10,81.33818785665514,eb721,402
Czechia,2009,climate_indbeh_100,13,0.9382998599169827,eb721,402
Czechia,2009,climate_indbeh_100,15,11.920298220364925,eb721,402
Czechia,2009,climate_indbeh_100,18,1.0008998505711477,eb721,402
Czechia,2009,climate_indbeh_100,20,16.59379752263714,eb721,402
Czechia,2009,climate_indbeh_100,25,0.699099896,eb721,402
Czechia,2009,climate_indbeh_100,30,0.77969988359508835,eb721,402
Czechia,2009,climate_indbeh_100,50,1.462399781671742,eb721,402
Czechia,2009,climate_indbeh_8,1,68.43058978368867,eb721,402
Czechia,2009,climate_indbeh_8,2,236.79336464805078,eb721,402
Czechia,2009,climate_indbeh_8,3,87.52228693340311,eb721,402
Czechia,2009,climate_indbeh_8,4,30.453295453490192,eb721,402
Czechia,2009,climate_indbeh_8,5,1.4787997792233125,eb721,402
Czechia,2009,climate_indbeh_8,7,1.462399781671742,eb721,402
Czechia,2009,gen_clicon_10,1,45.02679707524119,"eb711, eb721",402
Czechia,2009,gen_clicon_10,2,17.550499116877205,"eb711, eb721",402
Czechia,2009,gen_clicon_10,3,77.77559364659363,"eb711, eb721",402
Czechia,2009,gen_clicon_10,4,100.66229335139528,"eb711, eb721",402
Czechia,2009,gen_clicon_10,5,265.3703785131377,"eb711, eb721",402
Czechia,2009,gen_clicon_10,6,196.73098701637844,"eb711, eb721",402
Czechia,2009,gen_clicon_10,7,331.7858831457267,"eb711, eb721",402
Czechia,2009,gen_clicon_10,8,368.1745803983094,"eb711, eb721",402
Czechia,2009,gen_clicon_10,9,167.9459922964218,"eb711, eb721",402
Czechia,2009,gen_clicon_10,10,450.5741804456411,"eb711, eb721",402
Czechia,2009,gen_clicon_2,1,3380.3646061116037,"eb711, eb711, eb711, eb711",402
Czechia,2009,gen_clicon_2,2,819.6275257,"eb711, eb711, eb711, eb711",402
Czechia,2009,gen_clicon_3,1,6.170999079,eb721,402
Czechia,2009,gen_clicon_3,2,203.67826959195267,eb721,402
Czechia,2009,gen_clicon_3,3,761.2724863461976,eb721,402
Czechia,2009,gen_indchge_3,1,4.641999306974991,eb721,402
Czechia,2009,gen_indchge_3,2,327.84075105517593,eb721,402
Czechia,2009,gen_indchge_3,3,641.1531042793619,eb721,402
Czechia,2009,sup_govaction_3,1,53.996091938679946,"eb721, eb721, eb721",402
Czechia,2009,sup_govaction_3,2,1174.3779246718238,"eb721, eb721, eb721",402
Czechia,2009,sup_govaction_3,3,1620.1982581132959,"eb721, eb721, eb721",402
Czechia,2010,climate_chg_4,1,379.70181163216125,"issp2010, issp2010",402
Czechia,2010,climate_chg_4,2,1023.3549447753594,"issp2010, issp2010",402
Czechia,2010,climate_chg_4,3,858.0951199334318,"issp2010, issp2010",402
Czechia,2010,climate_chg_4,4,341.9549575428308,"issp2010, issp2010",402
Czechia,2010,climate_chg_5,1,34.51751100195678,lits_wave2,402
Czechia,2010,climate_chg_5,2,92.67331931583747,lits_wave2,402
Czechia,2010,climate_chg_5,3,274.7395324848459,lits_wave2,402
Czechia,2010,climate_chg_5,4,414.5571748670174,lits_wave2,402
Czechia,2010,climate_chg_5,5,144.78856440171666,lits_wave2,402
Czechia,2010,climate_indtax_2,1,799.1942726711679,lits_wave2,402
Czechia,2010,climate_indtax_2,2,159.23399444505452,lits_wave2,402
Czechia,2010,gen_clicon_2,1,4816.229164452842,"lits_wave2, eb734, eb742, eb742, eb742, eb742, eb742",402
Czechia,2010,gen_clicon_2,2,1413.366968514743,"lits_wave2, eb734, eb742, eb742, eb742, eb742, eb742",402
Czechia,2010,gen_clicon_3,1,19.58161406234063,lits_wave2,402
Czechia,2010,gen_clicon_3,2,428.78149085232775,lits_wave2,402
Czechia,2010,gen_clicon_3,3,407.27718968918566,lits_wave2,402
Czechia,2010,gen_clicon_5,1,357.9641697908988,"lits_wave2, lits_wave2, issp2010",402
Czechia,2010,gen_clicon_5,2,696.2865554530272,"lits_wave2, lits_wave2, issp2010",402
Czechia,2010,gen_clicon_5,3,1074.9016317813466,"lits_wave2, lits_wave2, issp2010",402
Czechia,2010,gen_clicon_5,4,906.9631437584521,"lits_wave2, lits_wave2, issp2010",402
Czechia,2010,gen_clicon_5,5,385.0066254107136,"lits_wave2, lits_wave2, issp2010",402
Czechia,2010,gen_indchge_2,1,703.7656226632333,lits_wave2,402
Czechia,2010,gen_indchge_2,2,375.2608252505297,lits_wave2,402
Czechia,2011,climate_chg_2,1,1629.2405356912063,"eb751, eb751, eb751, eb751, eb751, eb751, eb751",402
Czechia,2011,climate_chg_2,2,5468.752105826098,"eb751, eb751, eb751, eb751, eb751, eb751, eb751",402
Czechia,2011,climate_chg_3,1,889.5220919023758,"eb751, eb751",402
Czechia,2011,climate_chg_3,2,298.65619655651557,"eb751, eb751",402
Czechia,2011,climate_chg_3,3,803.1422218211748,"eb751, eb751",402
Czechia,2011,climate_chg_4,1,459.70078129758474,"eb751, eb751, eb751, eb751, eb754",402
Czechia,2011,climate_chg_4,2,1761.382158978739,"eb751, eb751, eb751, eb751, eb754",402
Czechia,2011,climate_chg_4,3,2104.3965352104806,"eb751, eb751, eb751, eb751, eb754",402
Czechia,2011,climate_chg_4,4,559.6722942736694,"eb751, eb751, eb751, eb751, eb754",402
Czechia,2011,climate_tax_4,1,62.86145038752771,eb754,402
Czechia,2011,climate_tax_4,2,217.1914740930467,eb754,402
Czechia,2011,climate_tax_4,3,466.28027375386773,eb754,402
Czechia,2011,climate_tax_4,4,168.85663534953997,eb754,402
Czechia,2011,gen_clicon_10,1,20.243516226490613,eb754,402
Czechia,2011,gen_clicon_10,2,10.85930870443992,eb754,402
Czechia,2011,gen_clicon_10,3,30.865424740638893,eb754,402
Czechia,2011,gen_clicon_10,4,40.58453253113386,eb754,402
Czechia,2011,gen_clicon_10,5,92.89967446511164,eb754,402
Czechia,2011,gen_clicon_10,6,83.20986669810253,eb754,402
Czechia,2011,gen_clicon_10,7,140.4909126125743,eb754,402
Czechia,2011,gen_clicon_10,8,169.18043560908689,eb754,402
Czechia,2011,gen_clicon_10,9,104.70438392735156,eb754,402
Czechia,2011,gen_clicon_10,10,309.05734772949995,eb754,402
Czechia,2011,gen_clicon_2,1,9271.845219366698,"eb753, eb753, eb753, eb753, eb753, eb754, eb754, eb754, eb754, eb754, eb763, eb763, eb763, eb763",402
Czechia,2011,gen_clicon_2,2,2927.408795683114,"eb753, eb753, eb753, eb753, eb753, eb754, eb754, eb754, eb754, eb754, eb763, eb763, eb763, eb763",402
Czechia,2011,gen_indchge_2,1,823.1895598397983,eb754,402
Czechia,2011,gen_indchge_2,2,195.81255695645868,eb754,402
Czechia,2011,sup_govaction_2,1,4126.038289642834,"eb751, eb751, eb753, eb753, eb754, eb754, eb754",402
